,inspection_id,dba_name,license_,facility_type,zip,inspection_date,latitude,longitude,year,category
97743,1975442,aramark   loyola green,2278074.0,restaurant,60660.0,2016-11-15,41.99723585251427,-87.65688615978414,2016,Restaurant
97750,1970503,cairo kebab,2496025.0,restaurant,60614.0,2016-10-28,41.92528006794063,-87.66677400880488,2016,Restaurant
97752,1970936,ahjoomah s apron corp ,2196340.0,restaurant,60616.0,2016-11-04,41.85295010953959,-87.63284146114856,2016,Restaurant
97753,1746295,vista hermosa restaurant,2232395.0,restaurant,60609.0,2016-09-13,41.816207260667184,-87.66530181656739,2016,Restaurant
97759,1970987,eurest dining services at cafe 300,1948511.0,restaurant,60654.0,2016-11-08,41.887528639656935,-87.63264683652446,2016,Restaurant
97762,1953562,trenchermen,2098830.0,restaurant,60647.0,2016-08-31,41.91034561901541,-87.67906657744264,2016,Restaurant
97763,1975321,intelligentsia coffee and tea,2294369.0,restaurant,60622.0,2016-11-14,41.90323156427655,-87.66789341196245,2016,Restaurant
97770,1954040,hampton inn   suites,62374.0,restaurant,60654.0,2016-09-08,41.89072890812972,-87.6293856561825,2016,Restaurant
97771,1965922,teavana  28346,2469710.0,restaurant,60611.0,2016-10-05,41.8977408562525,-87.62396131598219,2016,Restaurant
97773,1953886,ground control restaurant  llc,2129834.0,restaurant,60647.0,2016-09-02,41.91724459797714,-87.71084432886225,2016,Restaurant
97774,1970463,paula   monica s pizzeria,1879922.0,restaurant,60642.0,2016-10-28,41.89620681864065,-87.6657433752545,2016,Restaurant
97778,1970774,tamales lo mejor de guerrero,1717312.0,restaurant,60626.0,2016-11-03,42.00975821945845,-87.67428823219575,2016,Restaurant
97787,1961111,rakki kyu sushi,2307964.0,restaurant,60622.0,2016-09-23,41.89907980640727,-87.66722805715766,2016,Restaurant
97791,1975305,township,1575555.0,restaurant,60647.0,2016-11-14,41.921723514279485,-87.69746847935866,2016,Restaurant
97796,1961134,vegetarian express,2397985.0,restaurant,60625.0,2016-09-23,41.96833040315145,-87.67902762942835,2016,Restaurant
97797,1970775,green garden cafe,2404992.0,restaurant,60624.0,2016-11-03,41.86985543688609,-87.71382219274976,2016,Restaurant
97801,1961022,gannon s pub,36760.0,restaurant,60618.0,2016-09-22,41.95947980300583,-87.68265873225349,2016,Restaurant
97806,1966234,filter coffee lounge,2013495.0,restaurant,60622.0,2016-10-11,41.90686820755232,-87.67174891786233,2016,Restaurant
97807,1951315,diza hospitality group  llc atrium chicken,2341011.0,restaurant,60601.0,2016-11-09,41.88458626715456,-87.63101044588599,2016,Restaurant
97808,1960484,umami burger,2437275.0,restaurant,60607.0,2016-09-15,41.88422707893843,-87.65151813840151,2016,Restaurant
97810,1975467,olive garden italian restaurant,2288707.0,restaurant,60618.0,2016-11-15,41.946397665207456,-87.7173205836907,2016,Restaurant
97813,1966338,pisolino,2488830.0,restaurant,60618.0,2016-10-13,41.93928538446442,-87.69733595145591,2016,Restaurant
97815,1966383,harold s chicken   71,56003.0,restaurant,60616.0,2016-10-13,41.85395237977426,-87.62537587283745,2016,Restaurant
97823,1961141,chicago athletic association,2432990.0,restaurant,60603.0,2016-09-23,41.8818033003784,-87.62450427385279,2016,Restaurant
97824,1955324,subway 24028,2304675.0,restaurant,60609.0,2016-10-31,41.79442404724863,-87.64443871496657,2016,Restaurant
97826,1975503,tang s restaurant  inc,2359772.0,restaurant,60616.0,2016-11-15,41.856866651249824,-87.63905376245228,2016,Restaurant
97832,1954056,saheji s grill   restaurant,2098921.0,restaurant,60620.0,2016-09-08,41.75607779899558,-87.65307161936285,2016,Restaurant
97835,1632545,jin jin china buffet,1120557.0,restaurant,60641.0,2016-03-02,41.93625268360409,-87.7269555202423,2016,Restaurant
97836,1960795,hon kee rest inc,2751.0,restaurant,60640.0,2016-09-19,41.973385778876285,-87.65750874906352,2016,Restaurant
97839,1970657,el sazon de victoria,2229330.0,restaurant,60639.0,2016-11-01,41.92067663098194,-87.77563026904085,2016,Restaurant
97841,1960436,a natural harvest health food store,2009445.0,restaurant,60649.0,2016-09-13,41.7654372938236,-87.57643279693517,2016,Restaurant
97846,1970666,gerry s fish   chicken,2379359.0,restaurant,60628.0,2016-11-01,41.70727358161855,-87.62358592336454,2016,Restaurant
97847,1966469,the lorali,78919.0,restaurant,60640.0,2016-10-14,41.96895857283717,-87.65636686737149,2016,Restaurant
97849,1965483,new love teriyaki,2114749.0,restaurant,60632.0,2016-09-28,41.82273507901569,-87.6944843232236,2016,Restaurant
97850,1970306,pizza hut  714390,43676.0,restaurant,60625.0,2016-10-26,41.96853157398936,-87.68684365389878,2016,Restaurant
97851,1954172,phily sub  inc ,2304353.0,restaurant,60649.0,2016-09-09,41.75169395492644,-87.57777569610455,2016,Restaurant
97852,1932690,hashbrowns on wells,2457661.0,restaurant,60610.0,2016-06-14,41.90359013784007,-87.63432276290486,2016,Restaurant
97860,1966773,scoop s  inc ,1927728.0,restaurant,60634.0,2016-10-19,41.960377687922325,-87.76738689164594,2016,Restaurant
97861,1971180,angel s restaurant  inc ,1942785.0,restaurant,60607.0,2016-11-10,41.87792458388526,-87.66684936114616,2016,Restaurant
97863,1970475,duks red hots,69637.0,restaurant,60622.0,2016-10-28,41.89351341598553,-87.66736304901177,2016,Restaurant
97864,1965983,tiny hatt,2463385.0,restaurant,60601.0,2016-10-05,41.88695199839048,-87.62987459293426,2016,Restaurant
97867,1953301,chicago dq grill and chill,1959931.0,restaurant,60605.0,2016-08-29,41.87607409944023,-87.62618265822849,2016,Restaurant
97872,1960962,pizzeria deepo,2093128.0,restaurant,60643.0,2016-09-21,41.71400000021333,-87.66706867807574,2016,Restaurant
97879,1965462,cafeteria marianao,1045614.0,restaurant,60647.0,2016-09-26,41.92161436223205,-87.6954814291355,2016,Restaurant
97880,1970791,the woodlawn tap,79075.0,restaurant,60615.0,2016-11-03,41.79517302761119,-87.59685083960005,2016,Restaurant
97881,2240459,ace coffee bar  inc,1491946.0,restaurant,60607.0,2016-09-21,41.88371507587743,-87.65106665042869,2016,Restaurant
97883,1951241,intelligentsia coffee   tea inc,1694954.0,restaurant,60601.0,2016-09-15,41.884387318760176,-87.62593564654168,2016,Restaurant
97884,1965618,shanghai inn restaurant,1577622.0,restaurant,60625.0,2016-09-29,41.96761495890106,-87.67900579440833,2016,Restaurant
97885,1966363,cochiaros pizza  4,51686.0,restaurant,60634.0,2016-10-13,41.94571656305218,-87.76660329761108,2016,Restaurant
97886,1966578,canady enterprises corp x,2432672.0,restaurant,60661.0,2016-10-17,41.88199433820508,-87.6397586848809,2016,Restaurant
97888,1967167,spring hill suites,1843771.0,restaurant,60654.0,2016-10-25,41.88963425287828,-87.62974429986244,2016,Restaurant
97889,1960272,baker miller,2419165.0,restaurant,60625.0,2016-09-13,41.965968695807646,-87.70120491585438,2016,Restaurant
97890,1953588,francesca s cafe,2152737.0,restaurant,60622.0,2016-09-01,41.89749700752528,-87.67724470842808,2016,Restaurant
97894,1975515,residence inn by marriott,34949.0,restaurant,60611.0,2016-11-16,41.89993647596072,-87.62180244533546,2016,Restaurant
97898,1966541,columbia yacht club,9211.0,restaurant,60601.0,2016-10-14,41.88306562263734,-87.61545613448831,2016,Restaurant
97900,1965622,goose island shrimp house inc,8014.0,restaurant,60642.0,2016-09-29,41.903458260983456,-87.65311797721381,2016,Restaurant
97904,1966183,leona s pizzeria,2313630.0,restaurant,60626.0,2016-10-07,42.0078836440726,-87.66150961632322,2016,Restaurant
97906,1965901,burgundy restaurant inc,32111.0,restaurant,60634.0,2016-10-05,41.95294850745443,-87.77670733646386,2016,Restaurant
97907,1971086,ann sather restaurant granville,2197134.0,restaurant,60660.0,2016-11-09,41.99444479581926,-87.66017983127934,2016,Restaurant
97913,1960775,razpachos,2304548.0,restaurant,60629.0,2016-09-19,41.79101255732592,-87.72295302425351,2016,Restaurant
97916,1965426,revel bar chicago 1,2094168.0,restaurant,60631.0,2016-09-27,41.9939151841501,-87.8014320082191,2016,Restaurant
97919,1954171,the great steak   potato company,1933456.0,restaurant,60620.0,2016-09-09,41.750189342293375,-87.67298583977204,2016,Restaurant
97920,1965834,best sub,1578255.0,restaurant,60647.0,2016-10-04,41.9101357488452,-87.6942434005399,2016,Restaurant
97924,1967089,taqueria los comales   12,65987.0,restaurant,60629.0,2016-10-24,41.78309760160854,-87.72273813015846,2016,Restaurant
97925,1953720,cafe il cortile restaurante,2134196.0,restaurant,60656.0,2016-09-02,41.96645317297049,-87.83838525840713,2016,Restaurant
97926,1965652,kyus,2451473.0,restaurant,60622.0,2016-09-30,41.89907980640727,-87.66722805715766,2016,Restaurant
97931,1975309,extra innings wrigleyville,2326696.0,restaurant,60657.0,2016-11-14,41.943197684209125,-87.65405954840116,2016,Restaurant
97932,1965574,churro factory,2141280.0,restaurant,60647.0,2016-09-29,41.91711739401661,-87.72144501827158,2016,Restaurant
97935,1970469,kim long restaurant,2195981.0,restaurant,60639.0,2016-10-28,41.92424241716219,-87.75434350318378,2016,Restaurant
97936,1975359,el ancla,2385289.0,restaurant,60634.0,2016-11-14,41.95243739681394,-87.81649552747085,2016,Restaurant
97937,1971159,bruna s cafe,1212.0,restaurant,60608.0,2016-11-09,41.84757384085511,-87.68321583947979,2016,Restaurant
97943,1960974,a p  deli inc  xi,2069193.0,restaurant,60644.0,2016-09-21,41.88023794131478,-87.7570752542927,2016,Restaurant
97944,1954060,mcdonald s   17277,2487934.0,restaurant,60666.0,2016-08-30,42.008536400868735,-87.91442843927047,2016,Restaurant
97947,1975533,guerrerense restaurant,2404614.0,restaurant,60639.0,2016-11-16,41.92434991584568,-87.74624359088797,2016,Restaurant
97949,1965360,deli boutique  wine and spirits,2327225.0,restaurant,60614.0,2016-09-27,41.924249820611024,-87.63981593894823,2016,Restaurant
97950,1960643,thai,77033.0,restaurant,60618.0,2016-09-16,41.943316391094,-87.67943319466616,2016,Restaurant
97957,1970841,el mariachi restaurant,1574751.0,restaurant,60613.0,2016-11-03,41.95300691072745,-87.64981007663842,2016,Restaurant
97959,1953992,maison de castelnau,2437824.0,restaurant,60659.0,2016-09-08,41.98312080956423,-87.71344693452932,2016,Restaurant
97963,1965508,lo s chinese kitchen,42194.0,restaurant,60618.0,2016-09-29,41.95408331771469,-87.69830277007019,2016,Restaurant
97964,1965506,pizzeria by alex,2385598.0,restaurant,60630.0,2016-09-28,41.9677627944592,-87.77720189962909,2016,Restaurant
97965,1953929,herb restaurant,2156804.0,restaurant,60640.0,2016-09-07,41.98068392725561,-87.66013494601162,2016,Restaurant
97966,1960842,starbucks l03,2363762.0,restaurant,60666.0,2016-09-20,42.008536400868735,-87.91442843927047,2016,Restaurant
97967,1589003,little wok,2203621.0,restaurant,60615.0,2015-11-25,41.80189343717976,-87.62247431600423,2016,Restaurant
97969,1953522,the medici,1248608.0,restaurant,60637.0,2016-08-30,41.79136675478766,-87.59353805007707,2016,Restaurant
97974,1966288,yes,1276903.0,restaurant,60625.0,2016-10-11,41.9763950449079,-87.67926723923499,2016,Restaurant
97975,1975339,don fresco,2411114.0,restaurant,60607.0,2016-11-14,41.87450499984404,-87.64046641424397,2016,Restaurant
97976,1584126,chicago steak house,2134720.0,restaurant,60653.0,2015-11-09,41.80921386017384,-87.62030817634384,2016,Restaurant
97977,1967012,taqueria los dos michoacanos,2124834.0,restaurant,60625.0,2016-10-21,41.9683991905832,-87.72355115796904,2016,Restaurant
97978,1966193,mccormick place   west building    savor,2115080.0,restaurant,60616.0,2016-10-07,41.85104667463312,-87.62209308455373,2016,Restaurant
97982,1953506,cheesie s pub   grub,2309057.0,restaurant,60622.0,2016-08-30,41.90673205406806,-87.67153597636648,2016,Restaurant
97984,1960363,carnitas y tacos la int l,34913.0,restaurant,60632.0,2016-09-14,41.81512377769992,-87.70233076057335,2016,Restaurant
97989,1970374,forno rosso,28117.0,restaurant,60634.0,2016-10-27,41.94768152517631,-87.80694263307234,2016,Restaurant
97990,1975390,mila 1,2391266.0,restaurant,60661.0,2016-11-14,41.8819664487557,-87.64127582547708,2016,Restaurant
97991,1960441,o malley s west,1646879.0,restaurant,60614.0,2016-09-13,41.92306778137144,-87.64522532067684,2016,Restaurant
97994,1970476,ben s noodles   rice,1676492.0,restaurant,60660.0,2016-10-28,41.98351970758198,-87.6596385602517,2016,Restaurant
97995,1960535,margarita s pizzeria,1875208.0,restaurant,60619.0,2016-09-15,41.75849308118378,-87.61647025913092,2016,Restaurant
97996,1953478,sheesh mahal dhaba  inc ,1817165.0,restaurant,60659.0,2016-08-30,41.99746727865879,-87.69339032300145,2016,Restaurant
98002,1953254,bistronomic,1718928.0,restaurant,60611.0,2016-08-26,41.89790609076628,-87.62703233324655,2016,Restaurant
98006,1970828,bin 36 restaurant,2378986.0,restaurant,60661.0,2016-11-03,41.884944581181415,-87.64260180119555,2016,Restaurant
98009,1970350,swiss air,2487938.0,restaurant,60666.0,2016-10-27,42.008536400868735,-87.91442843927047,2016,Restaurant
98014,1953855,the midway club,2271537.0,restaurant,60611.0,2016-09-06,41.89011149652908,-87.6221038750602,2016,Restaurant
98018,1953359,asian cuisine express,2327198.0,restaurant,60623.0,2016-08-29,41.836838656288656,-87.72053342728425,2016,Restaurant
98019,1936211,flaco s tacos,2451378.0,restaurant,60660.0,2016-09-06,41.99467730922356,-87.65903118070459,2016,Restaurant
98021,1966799,rick s cafe,9115.0,restaurant,60612.0,2016-10-19,41.86909181548008,-87.68561911556829,2016,Restaurant
98023,1966630,edison park inn,1353941.0,restaurant,60631.0,2016-10-17,42.0024275999838,-87.81714425962014,2016,Restaurant
98024,1953437,quick bite carry out,20639.0,restaurant,60625.0,2016-08-30,41.975691455171,-87.6889952971199,2016,Restaurant
98028,1966111,tru,80153.0,restaurant,60611.0,2016-10-06,41.89485296136011,-87.62290180042824,2016,Restaurant
98029,1975375,los jalpenos corporation,2458134.0,restaurant,60641.0,2016-11-14,41.94162586513457,-87.72822990010388,2016,Restaurant
98030,1975238,taqueria  cd  hidalgo,2078867.0,restaurant,60626.0,2016-11-10,42.0115813638168,-87.67461423129816,2016,Restaurant
98032,1971176,joey s g s mac and cheese,2477048.0,restaurant,60622.0,2016-11-09,41.89927624946552,-87.68650717185837,2016,Restaurant
98035,1966452,rehabilitation hospital,2204259.0,restaurant,60611.0,2016-10-14,41.89571882183127,-87.61873143015464,2016,Restaurant
98037,1965385,martha s grill,2492227.0,restaurant,60639.0,2016-09-27,41.93152198835163,-87.73910663902876,2016,Restaurant
98038,1970953,paleteria ideal co,1959786.0,restaurant,60629.0,2016-11-04,41.78576469190164,-87.72891955397537,2016,Restaurant
98040,1966129,club de nutricion,2307751.0,restaurant,60623.0,2016-10-07,41.85082727127357,-87.7053706695649,2016,Restaurant
98042,1953401,manolos tamales  inc   1,1873308.0,restaurant,60632.0,2016-08-30,41.79595669469915,-87.70347960433394,2016,Restaurant
98043,1975492,the madison bar   kitchen,2475805.0,restaurant,60607.0,2016-11-15,41.88157109403527,-87.65313284498924,2016,Restaurant
98047,1970590,dastorkon,2221173.0,restaurant,60610.0,2016-11-01,41.90038778636948,-87.63781901653797,2016,Restaurant
98048,1960791,cup   spoon,2321259.0,restaurant,60647.0,2016-09-19,41.910203036677885,-87.6878714688072,2016,Restaurant
98049,1966973,capt n nemo,47163.0,restaurant,60626.0,2016-10-21,42.01570881263429,-87.67500336670203,2016,Restaurant
98052,1966148,doostan restaurant persians and mediterranean cuis,2022089.0,restaurant,60659.0,2016-10-07,41.99058337130486,-87.6940039551772,2016,Restaurant
98053,1946273,neveria la flor de mayo,2225654.0,restaurant,60632.0,2016-07-08,41.81815533477894,-87.69784413887284,2016,Restaurant
98055,1966938,terminal 2 kiosk,2354681.0,restaurant,60666.0,2016-10-21,42.008536400868735,-87.91442843927047,2016,Restaurant
98056,1965883,the aberdeen tap,1819996.0,restaurant,60642.0,2016-10-04,41.89006820850148,-87.6547470485182,2016,Restaurant
98062,1965260,li hing inc ,2326495.0,restaurant,60634.0,2016-09-26,41.938623349328445,-87.77114260357651,2016,Restaurant
98063,1946954,harvest juicery,2477271.0,restaurant,60603.0,2016-07-21,41.87998851304621,-87.63068884103124,2016,Restaurant
98064,1960666,illinois bar   grill,1142728.0,restaurant,60638.0,2016-09-16,41.789329323265385,-87.74164564419637,2016,Restaurant
98067,1953893,cozy corner diner   pancake house,1380398.0,restaurant,60639.0,2016-09-07,41.93177288210169,-87.73667582038387,2016,Restaurant
98068,1966720,i h o p ,46344.0,restaurant,60641.0,2016-10-18,41.95742941661818,-87.74757441604942,2016,Restaurant
98073,1970284,l  patron,2279491.0,restaurant,60647.0,2016-10-21,41.9319815783138,-87.69832211372145,2016,Restaurant
98074,1970837,giordano s greektown,2412589.0,restaurant,60607.0,2016-11-03,41.87655166174297,-87.64786970336469,2016,Restaurant
98077,1961139,pizzeria due,1194922.0,restaurant,60611.0,2016-09-23,41.8931849885056,-87.62661002969385,2016,Restaurant
98079,1970405,sea food hot pot,2432467.0,restaurant,60640.0,2016-10-27,41.97336592094152,-87.65904238512795,2016,Restaurant
98083,1953838,michael s on main cafe,2043444.0,restaurant,60631.0,2016-09-06,41.98121020982407,-87.83801331542305,2016,Restaurant
98088,1953981,nu abbott hall,2026680.0,restaurant,60611.0,2016-09-08,41.89539636215062,-87.61625092405826,2016,Restaurant
98091,1953320,nicks pit stop,2354735.0,restaurant,60647.0,2016-08-29,41.91848552836334,-87.67749942703408,2016,Restaurant
98092,1970301,parkside gyros,2333218.0,restaurant,60626.0,2016-10-26,42.01539691067592,-87.67495034520081,2016,Restaurant
98094,1966980,the little india,1892841.0,restaurant,60660.0,2016-10-21,41.983542609997954,-87.65842914502518,2016,Restaurant
98096,1970694,the new polk   western,2398006.0,restaurant,60612.0,2016-11-01,41.8715501642148,-87.68602869215006,2016,Restaurant
98098,1954159,googoo s table,2412330.0,restaurant,60639.0,2016-09-09,41.91715617992766,-87.73618932044187,2016,Restaurant
98101,1970878,m   g char grill  inc ,1887880.0,restaurant,60613.0,2016-11-04,41.95409491446792,-87.67504823784746,2016,Restaurant
98104,1966167,saigon bistro restaurant  inc,2284190.0,restaurant,60659.0,2016-10-07,41.99523276282345,-87.69970637634346,2016,Restaurant
98105,1961001,best intentions,1887555.0,restaurant,60647.0,2016-09-22,41.91725149573076,-87.71020612797271,2016,Restaurant
