,inspection_id,dba_name,license_,facility_type,inspection_date,latitude,longitude,year,category
101974,1966414,HAROLD'S CHICKEN SHACK #35,34343.0,restaurant,2016-10-13,41.66318210123056,-87.64156526515666,2016,Restaurant
101984,1955240,WHITE CASTLE #27,28477.0,restaurant,2016-09-16,41.75160322593156,-87.58656542528962,2016,Restaurant
101986,1971164,RAO FAMILY RESTAURANT,2458231.0,restaurant,2016-11-09,41.92229032778936,-87.78469456032644,2016,Restaurant
101989,1961150,Snappy Convenience Center #7,1904868.0,restaurant,2016-09-23,41.95375842662663,-87.72755892105032,2016,Restaurant
101991,1965836,"BETHLEHEM PITA & GRILL, INC.",2340257.0,restaurant,2016-10-04,41.95377882546025,-87.64985955666889,2016,Restaurant
101992,1960440,FAT SANDWICH,2432188.0,restaurant,2016-09-13,41.9235739992025,-87.64593222667874,2016,Restaurant
101996,1970938,"J&K FAST FOOD GROUP, INC",2119751.0,restaurant,2016-11-04,41.6781695655262,-87.62036636694874,2016,Restaurant
102004,1960690,HOE TOY CHOP SUEY,2432140.0,restaurant,2016-09-16,41.7387821345709,-87.58510296843984,2016,Restaurant
102005,1954057,FUNNEL WORLD & CAFE,2373520.0,restaurant,2016-09-08,41.75035447015201,-87.65593891013951,2016,Restaurant
102010,1971176,JOEY'S G'S MAC AND CHEESE,2477048.0,restaurant,2016-11-09,41.89927624946552,-87.68650717185837,2016,Restaurant
102011,1975289,AL'S UNDER THE L,2109706.0,restaurant,2016-11-10,41.88424820966617,-87.69926640072916,2016,Restaurant
102019,1955291,J & B GYROS,2334461.0,restaurant,2016-10-17,41.80155641340045,-87.65539595872276,2016,Restaurant
102022,1953211,THE BAD APPLE,1964310.0,restaurant,2016-08-26,41.959569988122,-87.68272230750601,2016,Restaurant
102024,1954101,7-ELEVEN #337288,1922853.0,restaurant,2016-09-09,41.893460503566985,-87.64127552306698,2016,Restaurant
102036,1951032,LA CANTINA GRILL,1575716.0,restaurant,2016-08-23,41.85627966980036,-87.62374906633188,2016,Restaurant
102037,1975321,INTELLIGENTSIA COFFEE AND TEA,2294369.0,restaurant,2016-11-14,41.90323156427655,-87.66789341196245,2016,Restaurant
102039,1955290,HOOK & FISH,2349525.0,restaurant,2016-10-17,41.80143854364034,-87.66407894491235,2016,Restaurant
102040,1965395,SCHOOLYARD TAVERN & GRILL,1227983.0,restaurant,2016-09-27,41.94153945604474,-87.66401205716195,2016,Restaurant
102042,1970469,Kim Long Restaurant,2195981.0,restaurant,2016-10-28,41.92424241716219,-87.75434350318378,2016,Restaurant
102048,1965643,MAYAN SOL RESTAURANT,1305286.0,restaurant,2016-09-29,41.968390431264375,-87.72444785924317,2016,Restaurant
102049,1970787,SUPER SUB AND GYROS 2 INC.,2364283.0,restaurant,2016-11-03,41.7791184453953,-87.68575151846922,2016,Restaurant
102050,1953535,MEZE,2134244.0,restaurant,2016-08-31,41.88581503908056,-87.64966726646823,2016,Restaurant
102055,1966782,CHOPSTICK EXPRESS,2202277.0,restaurant,2016-10-19,41.93910447186976,-87.80663911532803,2016,Restaurant
102057,1965712,JIMMY,1884675.0,restaurant,2016-09-30,41.89291766772067,-87.62555144373697,2016,Restaurant
102059,1948542,SHULTZ WINGS & HOAGE II INC,1120391.0,restaurant,2016-08-02,41.69249528873923,-87.6207213060549,2016,Restaurant
102063,1966474,"FALAFEL DREAM, INC.",2437219.0,restaurant,2016-10-14,41.95225488946834,-87.80739690900613,2016,Restaurant
102064,1971110,LOVELY KITCHEN AND CAFE,2496518.0,restaurant,2016-11-09,41.902193107896,-87.66489390402961,2016,Restaurant
102069,1970885,THE BURRITO HOUSE,35507.0,restaurant,2016-11-04,41.9465067559726,-87.67327031202441,2016,Restaurant
102074,1386510,SOS SWAGGER,2036675.0,restaurant,2015-10-22,41.80242492805717,-87.61956496592906,2016,Restaurant
102077,1954127,BIG TONYS PIZZA,2125741.0,restaurant,2016-09-09,41.92479105324667,-87.71042044390944,2016,Restaurant
102078,1966150,MAYNE/ACT ONE CAFE,2003847.0,restaurant,2016-10-07,42.00803722310378,-87.66489552129833,2016,Restaurant
102079,1966677,LOTUS CAFE & BANH MI SANDWICHES,2184200.0,restaurant,2016-10-18,41.86468702282133,-87.64582096372712,2016,Restaurant
102089,1966270,NO. 1 CHINA EXPRESS,2068972.0,restaurant,2016-10-11,41.816833769262814,-87.6313462733625,2016,Restaurant
102092,1938128,SUSHI O SUSHI,1044746.0,restaurant,2016-07-06,41.91844043280386,-87.63825828564545,2016,Restaurant
102095,1961177,GRANDVIEW TAVERN & BEER GARDEN,31079.0,restaurant,2016-09-23,41.89118844970238,-87.65756869828567,2016,Restaurant
102110,1970768,BOKA,1358217.0,restaurant,2016-11-03,41.913601080402,-87.6482089811154,2016,Restaurant
102111,1966121,HERBAN PRODUCE,2452453.0,restaurant,2016-10-06,41.87606338423126,-87.69866525421027,2016,Restaurant
102120,1951067,REST Y TAQUERIA LA JUSTICIA,40902.0,restaurant,2016-08-23,41.84417341797287,-87.7221691809344,2016,Restaurant
102127,1965606,INTELLIGENTSIA,2232034.0,restaurant,2016-09-29,42.008536400868735,-87.91442843927047,2016,Restaurant
102131,1967057,MCDONALDS #29307,1595934.0,restaurant,2016-10-24,41.90998202237547,-87.70865698199712,2016,Restaurant
102138,1951248,STARBUCKS COFFEE #2545,1145462.0,restaurant,2016-09-22,41.883109078966136,-87.62697603370881,2016,Restaurant
102150,1971005,HILARYS COOKIES,2042572.0,restaurant,2016-11-07,41.97128053814323,-87.69009066659957,2016,Restaurant
102159,1965573,VINCENZO'S,2153664.0,restaurant,2016-09-29,41.8817732248064,-87.65468908350952,2016,Restaurant
102164,1965928,COSTELLO'S  SANDWICHES,1986574.0,restaurant,2016-10-05,41.96620156500102,-87.68680134395211,2016,Restaurant
102165,1960643,THAI,77033.0,restaurant,2016-09-16,41.943316391094,-87.67943319466616,2016,Restaurant
102172,1970503,CAIRO KEBAB,2496025.0,restaurant,2016-10-28,41.92528006794063,-87.66677400880488,2016,Restaurant
102174,1946954,HARVEST JUICERY,2477271.0,restaurant,2016-07-21,41.87998851304621,-87.63068884103124,2016,Restaurant
102183,1946311,PL Lounge,1979653.0,restaurant,2016-07-08,41.94429815959749,-87.72748280788329,2016,Restaurant
102185,1938224,NORTH BUENA MARKET,2271173.0,restaurant,2016-06-22,41.95848356330247,-87.65321448916944,2016,Restaurant
102186,1933021,DEL CAMPOS RESTAURANT,1542935.0,restaurant,2016-06-17,41.851671761864175,-87.70397302628801,2016,Restaurant
102188,1948572,BACCI PIZZA LITTLE ITALY INC.,2458253.0,restaurant,2016-08-02,41.86921677973378,-87.66249389074504,2016,Restaurant
102189,1946821,COLD STONE CREAMERY # 20658,2334484.0,restaurant,2016-07-19,41.86495989806085,-87.64699992060918,2016,Restaurant
102193,1932782,FRONTERA GRILL/TOPOLOBAMBO,2278794.0,restaurant,2016-06-15,41.89049729980384,-87.6309492051983,2016,Restaurant
102194,1937231,FRANCONELLO,33911.0,restaurant,2016-06-21,41.7074831570076,-87.68180197701842,2016,Restaurant
102195,1948214,POPS FOR CHAMPAGNE,1620705.0,restaurant,2016-07-26,41.89251729286969,-87.62794971765776,2016,Restaurant
102197,1442194,DOS URBAN CANTINA,2397622.0,restaurant,2015-10-29,41.91737007807033,-87.6982492595568,2016,Restaurant
102203,1932176,SIBONEY CUBAN CUISINE,1969486.0,restaurant,2016-06-03,41.92165498472946,-87.6873912811314,2016,Restaurant
102204,1781262,Godiva Chocolatier,2004040.0,restaurant,2016-07-13,41.88438065063339,-87.62798704568728,2016,Restaurant
102205,1933104,COBB HALL,33346.0,restaurant,2016-06-20,41.78924933410045,-87.60110843868813,2016,Restaurant
102206,1949029,SOFITEL CHICAGO WATER TOWER,1915121.0,restaurant,2016-08-09,41.89844463667514,-87.62740563976503,2016,Restaurant
102210,1938248,BACINOS ITALIAN GRILL,2327129.0,restaurant,2016-07-12,41.93298721327045,-87.63652893636035,2016,Restaurant
102215,1948268,FRESH OFF THE GRILL,2358921.0,restaurant,2016-07-27,41.86003909876977,-87.72484229344634,2016,Restaurant
102216,1948866,POPEYE'S CHICKEN RESTAURANT,10139.0,restaurant,2016-08-05,41.70750956551268,-87.60818281887107,2016,Restaurant
102217,1948892,FRONT YARD JERK GRILLE,2363188.0,restaurant,2016-08-05,41.76568232706353,-87.62201578987336,2016,Restaurant
102218,1932676,MCDONALDS #5471,54687.0,restaurant,2016-06-14,41.90988086805636,-87.73515820036943,2016,Restaurant
102222,1946776,"BROTHER'S SUBMARINE & CHICKEN, INC.",2464826.0,restaurant,2016-07-19,41.77971768255646,-87.65456552453057,2016,Restaurant
102223,1950922,JJ THAI STREET FOOD,2428506.0,restaurant,2016-08-22,41.89591277323432,-87.6703393429999,2016,Restaurant
102225,1950820,HOMIES KITCHEN,2158662.0,restaurant,2016-08-19,41.76871573470448,-87.6589218559854,2016,Restaurant
102227,1932445,GO GO RESTAURANT,2359747.0,restaurant,2016-06-09,41.78039045197589,-87.68381819301852,2016,Restaurant
102228,1948618,VIENNA SAUSAGE MFG CO,12026.0,restaurant,2016-08-03,41.9272432622566,-87.67795585563583,2016,Restaurant
102229,1932367,NAHA RESTAURANT,1000612.0,restaurant,2016-06-09,41.89086223772983,-87.63125333127317,2016,Restaurant
102231,1948450,SHERATON CHICAGO HOTEL & TOWER,23327.0,restaurant,2016-07-29,41.88945828010943,-87.62036837642913,2016,Restaurant
102233,1947040,THE CAPITAL GRILLE,1953900.0,restaurant,2016-07-22,41.89347535770077,-87.6225746735784,2016,Restaurant
102234,1932951,LA STRADA CAFE,2271468.0,restaurant,2016-06-17,41.9182165137188,-87.69707480291272,2016,Restaurant
102235,1950895,JOHN BARLEYCORN MEMORIAL PUB,1883877.0,restaurant,2016-08-22,41.94619141735405,-87.65587430311608,2016,Restaurant
102236,1752245,Yuki Hana,2288846.0,restaurant,2016-06-24,41.93528683052736,-87.64707246891297,2016,Restaurant
102237,1933134,RIB PLACE INC.,2017189.0,restaurant,2016-06-20,41.88710617753853,-87.76543552121103,2016,Restaurant
102240,1947108,MI PUEBLO TWO,2141146.0,restaurant,2016-07-25,42.01210009941053,-87.68355621327619,2016,Restaurant
102243,1933179,STELLA'S FAST FOOD,1675911.0,restaurant,2016-06-21,41.95419358467083,-87.68367526952493,2016,Restaurant
102247,1937381,SOPHIE'S AT SAKS FIFTH AVENUE,2262339.0,restaurant,2016-06-23,41.89497951109999,-87.62439997045513,2016,Restaurant
102249,1948952,WENDYS OLD FASHIONED HAMBURGERS,2308240.0,restaurant,2016-08-08,41.68194036015946,-87.64195936290173,2016,Restaurant
102250,1933238,GODDESS AND THE BAKER,2476371.0,restaurant,2016-08-18,41.886706472621086,-87.63174094543632,2016,Restaurant
102251,1937508,Gari Sushi & Asian Bistro,2247153.0,restaurant,2016-06-24,41.89600469987965,-87.6779378973854,2016,Restaurant
102252,1948357,UNDERGROUND WONDER BAR,2147105.0,restaurant,2016-07-28,41.8952317861976,-87.63135889968055,2016,Restaurant
102253,1752247,THE ORIGINAL GINO'S EAST OF CHICAGO,2397248.0,restaurant,2016-06-28,41.93272450962955,-87.6587328440651,2016,Restaurant
102255,1946709,TAQUERIA MORAN,1301176.0,restaurant,2016-07-18,41.92250425828032,-87.69749596069143,2016,Restaurant
102261,1946218,NEVERIA LA FLOR DE MAYO 2,2374391.0,restaurant,2016-07-07,41.85212641996553,-87.67174258992257,2016,Restaurant
102263,1937681,ROSATI'S PIZZA & CALIFORNIA STYLE DELI,2099136.0,restaurant,2016-06-28,41.89171839486572,-87.63233795769975,2016,Restaurant
102264,1938174,TAQUERIA LOS COMALES #11,2020893.0,restaurant,2016-06-24,41.920182838435146,-87.69313904053791,2016,Restaurant
102265,1950702,PICK ME UP CAFE,52004.0,restaurant,2016-08-18,41.94382098436834,-87.65396258925858,2016,Restaurant
102268,1949088,QUIOTE,2037284.0,restaurant,2016-08-09,41.92648028782631,-87.69760792778989,2016,Restaurant
102271,1946662,MUNICIPAL BAR & DINING COMPANY,2147331.0,restaurant,2016-07-15,41.89248920535884,-87.63484457195423,2016,Restaurant
102278,1948747,CHICAGO'S COMMUNITY KITCHENS,1496245.0,restaurant,2016-08-04,41.81643746963567,-87.72631747788576,2016,Restaurant
102283,1950518,VORA,2137962.0,restaurant,2016-08-16,41.90147084066816,-87.63152426517486,2016,Restaurant
102286,1948967,THE DUCK INN,2254274.0,restaurant,2016-08-08,41.8445312897657,-87.66011645213311,2016,Restaurant
102288,1950567,Paciugo Of Broadway,1975602.0,restaurant,2016-08-16,41.94123427104899,-87.64428992230361,2016,Restaurant
102289,1946573,MATISSE,1249664.0,restaurant,2016-07-14,41.932880681047216,-87.64642428296138,2016,Restaurant
102293,1946587,TAJ MAHAL,2240843.0,restaurant,2016-07-14,41.869401584495904,-87.66467525709314,2016,Restaurant
102296,1937261,BEN & JERRY'S AT NAVY PIER,2418560.0,restaurant,2016-06-22,41.892094136861786,-87.61156988394656,2016,Restaurant
102298,1947140,BRUNCH,2099581.0,restaurant,2016-07-26,41.893839614475326,-87.63724781581695,2016,Restaurant
102300,1950273,RESTAURANTE Y TAMALERIA LA BENDICION INC,2446275.0,restaurant,2016-08-12,41.92809931574407,-87.74630655430202,2016,Restaurant
102301,1937603,"NEW FURAMA RESTAURANT, INC.",29331.0,restaurant,2016-06-27,41.84172282437074,-87.63191819949601,2016,Restaurant
102302,1950484,RICOBENE'S ON 26TH STREET,1742949.0,restaurant,2016-08-16,41.84560650077872,-87.6338856144627,2016,Restaurant
102303,1932259,BOBY G,2157766.0,restaurant,2016-06-07,41.91892249549356,-87.76732160126718,2016,Restaurant
102308,1948526,10 PIN  BOWLING LOUNGE,1357411.0,restaurant,2016-08-02,41.88836102567845,-87.62817960578393,2016,Restaurant
102309,1946841,ZAYTUNE MEDITERRANEAN GRILL,2355002.0,restaurant,2016-07-19,41.83018725526863,-87.68517792510231,2016,Restaurant
102312,1937974,CARBON ON CHICAGO,2068654.0,restaurant,2016-07-01,41.89641175668324,-87.66867222719841,2016,Restaurant
102317,1946868,FAMILY GROUNDS CAFE,1969706.0,restaurant,2016-07-20,41.94833926709654,-87.6748746975132,2016,Restaurant
102320,1576060,DOLLAR B.I.T.E. INC.,2261913.0,restaurant,2015-09-24,41.89530273536019,-87.72125106704621,2016,Restaurant
102321,1948235,FRENCH ACCENT,2048386.0,restaurant,2016-07-27,41.87856015362371,-87.63652387205532,2016,Restaurant
102322,1752244,EL NUEVO MEXICANO,1525.0,restaurant,2016-06-24,41.9351819008089,-87.64698740774581,2016,Restaurant
102323,1948858,"11 DINING,  LLC",2476878.0,restaurant,2016-08-05,41.88070510431831,-87.63247630514623,2016,Restaurant
102329,1950625,WHITE CASTLE #57,28482.0,restaurant,2016-08-17,41.76824397196663,-87.6831938009329,2016,Restaurant
102332,1948845,CHURCH'S CHICKEN #259,1273253.0,restaurant,2016-08-05,41.70734959025858,-87.61858476162116,2016,Restaurant
102334,1932548,HAPPY GARDEN,2362723.0,restaurant,2016-06-10,41.93799082508693,-87.81945187250604,2016,Restaurant
102337,1946806,JANITZIO BURRITOS Y TAGUERIA,1922996.0,restaurant,2016-07-19,41.93591407253064,-87.64411268411703,2016,Restaurant
102342,1938072,BEAUMONT,40491.0,restaurant,2016-07-06,41.91883058862089,-87.64868108652085,2016,Restaurant
102343,1949049,VIAGGIO,1489731.0,restaurant,2016-08-09,41.88166487964583,-87.66085705159813,2016,Restaurant
102346,1938197,LA BAGUETTE,2008113.0,restaurant,2016-07-07,41.84442752357007,-87.7033218206729,2016,Restaurant
102350,1781247,RYO SUSHI,2404416.0,restaurant,2016-06-29,41.8822023722691,-87.6255992937463,2016,Restaurant
102353,1932880,ROCK WRAP & ROLL,2087651.0,restaurant,2016-06-16,41.92133513544637,-87.66379793199168,2016,Restaurant
102355,1950313,JUBRANOS,1932544.0,restaurant,2016-08-12,41.86917813329073,-87.66490728096332,2016,Restaurant
102357,1948771,CHUCK 'E' CHEESE'S,41897.0,restaurant,2016-08-04,41.80167003483172,-87.70393836191948,2016,Restaurant
102358,1947207,PIZZA HUT 317253,2391556.0,restaurant,2016-07-26,41.77329289585066,-87.58644236831432,2016,Restaurant
102359,1946515,Uncle Julio's Hacienda,2231880.0,restaurant,2016-07-13,41.91077497006808,-87.65046084745515,2016,Restaurant
102362,1932902,CALDERO INCORPORATED,2411971.0,restaurant,2016-06-16,41.907322099126326,-87.68728856672459,2016,Restaurant
102364,1948559,"GOLDEN HOOK FISH, CHICKEN",2069859.0,restaurant,2016-08-02,41.89481469929343,-87.75630215901684,2016,Restaurant
102366,1937922,PIGGYBACK BBQ,2404545.0,restaurant,2016-06-30,41.88525273072066,-87.63406351616109,2016,Restaurant
102369,1946725,DON CHEMA,1577802.0,restaurant,2016-07-18,41.92381303714375,-87.69724202060382,2016,Restaurant
102370,1946221,NOSTALGIA,2437215.0,restaurant,2016-07-07,41.9385048752176,-87.78027565968289,2016,Restaurant
102371,1947052,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,2269750.0,restaurant,2016-07-25,41.92372832371481,-87.79277661387391,2016,Restaurant
102373,1932280,CHICAGO WINGS & GYROS,2341734.0,restaurant,2016-06-07,41.85193457567394,-87.72462254361173,2016,Restaurant
102374,1946363,PARK  PLAZA RETIREMENT CENTER,2032949.0,restaurant,2016-07-12,42.00599079054638,-87.70472572459504,2016,Restaurant
102375,1948283,LAPAZ RESTAURANT,1334013.0,restaurant,2016-07-27,41.720590461950856,-87.53514240131703,2016,Restaurant
102376,1946477,GRASSROOTS,2089495.0,restaurant,2016-07-13,41.950239935967474,-87.66395803425507,2016,Restaurant
102377,1937747,WHEAT ' S END CAFE,2146459.0,restaurant,2016-06-28,41.93491149170618,-87.64407883547075,2016,Restaurant
102380,1937782,GRILL 87,2446363.0,restaurant,2016-06-29,41.73683091768401,-87.58378533842212,2016,Restaurant
102381,1949057,MEENARI ORIENTAL RESTAURANT,17938.0,restaurant,2016-08-09,41.982922834178616,-87.71178201064723,2016,Restaurant
102383,1938099,THE DYNASTY ORIENTAL FOOD CORPORATION,26852.0,restaurant,2016-07-06,41.85180999820332,-87.63184266453938,2016,Restaurant
102386,1938185,NEW BUFFET CASTLE  INC,2246913.0,restaurant,2016-07-07,41.93940916509524,-87.71113056071233,2016,Restaurant
102388,1948668,SEE THRU KITCHEN #16 INC.,2483454.0,restaurant,2016-08-03,41.78333925312805,-87.68390047152104,2016,Restaurant
102389,1938281,BOUNMY GRILL,2428110.0,restaurant,2016-08-03,41.94020052246845,-87.64912610209599,2016,Restaurant
102392,1948508,BELLA 'MBRIANA CAFFE,2451794.0,restaurant,2016-08-02,41.96691374122208,-87.66723233053568,2016,Restaurant
102395,1937229,MAMINA KUHINJA,2419562.0,restaurant,2016-06-21,41.98875113932253,-87.67003082001371,2016,Restaurant
102399,1938043,"LA HAVEN, INC",2386213.0,restaurant,2016-07-05,41.86607358683167,-87.62426767322484,2016,Restaurant
102402,1946463,EL CHE BAR,2359605.0,restaurant,2016-07-13,41.88300570505913,-87.64914784506503,2016,Restaurant
102405,1947095,JA GRILL HYDE PARK,2293872.0,restaurant,2016-07-25,41.80041097561848,-87.58865845438474,2016,Restaurant
102407,1932322,NORTH AVENUE BEACH HOUSE,77262.0,restaurant,2016-06-08,41.90962164348577,-87.62602011504099,2016,Restaurant
102409,1948361,TONY'S STEAK & WING,2271532.0,restaurant,2016-07-28,41.7213866491844,-87.6578758445591,2016,Restaurant
102410,1938029,THE CROSS ROADS BAR & GRILL,1923013.0,restaurant,2016-07-05,41.88176049885646,-87.6553242489432,2016,Restaurant
102411,1950426,YOGURTLAND LINCOLN PARK,2232892.0,restaurant,2016-08-15,41.92723611438838,-87.64162904370876,2016,Restaurant
102412,1932549,JOHNNY'S GRILL I,2368611.0,restaurant,2016-06-10,41.92787854149625,-87.70692518909259,2016,Restaurant
102415,1938125,NUEVA ITALY,2109422.0,restaurant,2016-07-06,42.011732207053896,-87.67434398539741,2016,Restaurant
102416,1948851,GOLDEN WOK RESTAURANT,2392035.0,restaurant,2016-08-05,41.9858096493191,-87.76813467281237,2016,Restaurant
102417,1950589,THE TWISTED BAKER,2379104.0,restaurant,2016-08-17,41.92723406625072,-87.65104907991683,2016,Restaurant
102418,1947016,OBEROIS INDIAN FOOD & GROCERY INC.,2476567.0,restaurant,2016-07-22,41.99805573392756,-87.68608961716586,2016,Restaurant
102419,1946842,6 FIVE CHINESE RESTAURANT,2446115.0,restaurant,2016-07-19,41.88183546590967,-87.63389738860116,2016,Restaurant
102423,1946297,PADDY LONG'S,1226923.0,restaurant,2016-07-08,41.93272677149699,-87.65504177558735,2016,Restaurant
102432,1950386,FATHER & SON PIZZERIA NORTH,33590.0,restaurant,2016-08-15,41.91085671243038,-87.64510166096133,2016,Restaurant
102434,1932996,PIZZA TANGO INC,1879666.0,restaurant,2016-06-17,41.85175897917078,-87.69794352109747,2016,Restaurant
102435,1946738,CHEWY'S WINGS & THINGS INC.,2476987.0,restaurant,2016-07-18,41.8513662093141,-87.72976631700914,2016,Restaurant
102436,1947128,CESAR'S ON BROADWAY,1492853.0,restaurant,2016-07-25,41.93563185766838,-87.64439807874828,2016,Restaurant
102438,1932634,PALETERIA LAS TARASCAS INC.,2084854.0,restaurant,2016-06-13,41.85782747184432,-87.67145087869991,2016,Restaurant
102441,1948393,FRUIT ISLAND,2451719.0,restaurant,2016-07-29,41.90337195107556,-87.6343141547651,2016,Restaurant
102442,1932624,ORBIT SUB,1120400.0,restaurant,2016-06-13,41.76633652206993,-87.57817739417864,2016,Restaurant
